scenario_id,timestamp,road_id,u,v,key,road_type,length_m,traffic_density,vehicle_count,average_speed,free_flow_speed,congestion,congestion_level,flow_pcu_h,road_status,incident_type
normal,2026-08-27 14:00:00,1947948535_2180033527_0,1947948535,2180033527,0,trunk_link,49.3,68.26,5,29.2,35.0,0.1659,low,1992.8,open,
peak_hour,2026-08-27 18:30:00,6989603545_6887708354_0,6989603545,6887708354,0,secondary,278.4,146.0,55,5.3,60.0,0.9125,severe,766.7,open,
accident,2026-08-27 17:30:00,7010525887_7010525878_0,7010525887,7010525878,0,secondary,312.0,144.2,61,16.3,38.0,0.5708,heavy,2351.9,open,
road_closure,2026-08-27 16:00:00,13997290897_13997299209_0,13997290897,13997299209,0,secondary,100.9,63.36,9,28.5,38.0,0.2508,low,1803.9,open,
multiple_congested,2026-08-27 18:00:00,2782802941_2852448047_0,2782802941,2852448047,0,secondary,44.2,233.33,14,5.0,38.0,0.9236,severe,1166.6,open,
accident,2026-08-27 17:30:00,1277837905_1277837771_0,1277837905,1277837771,0,primary,23.2,145.72,5,19.6,50.0,0.6072,heavy,2862.2,open,
sudden_congestion,2026-08-27 15:00:00,11347875313_11347844755_0,11347875313,11347844755,0,secondary,179.1,66.21,16,28.0,38.0,0.2621,low,1856.6,open,
multiple_congested,2026-08-27 18:00:00,9569955898_9569955889_0,9569955898,9569955889,0,secondary,436.5,178.16,105,11.2,38.0,0.7052,severe,1995.7,open,
sudden_congestion,2026-08-27 15:00:00,3618943687_3618943580_0,3618943687,3618943580,0,secondary,100.9,46.28,6,31.0,38.0,0.1832,low,1436.4,open,
normal,2026-08-27 14:00:00,353720898_12243686653_0,353720898,12243686653,0,secondary,35.1,29.38,1,42.3,50.0,0.153,low,1244.3,open,
accident,2026-08-27 17:30:00,2847575103_3157142949_0,2847575103,3157142949,0,primary,74.3,121.83,12,23.4,60.0,0.6092,heavy,2857.0,open,
normal,2026-08-27 14:00:00,4328062935_2584798298_0,4328062935,2584798298,0,trunk,9.9,46.08,1,52.3,60.0,0.128,low,2410.8,open,
heavy_congestion,2026-08-27 18:30:00,2221877387_3598273021_0,2221877387,3598273021,0,secondary,11.3,177.59,3,5.0,50.0,0.925,severe,888.0,open,
accident,2026-08-27 17:30:00,308777212_1320762951_0,308777212,1320762951,0,primary,12.0,123.23,2,24.3,50.0,0.5134,heavy,2997.8,open,
normal,2026-08-27 14:00:00,1947007197_3598276637_0,1947007197,3598276637,0,secondary,543.7,48.79,36,30.7,38.0,0.1931,low,1495.9,open,
clearing,2026-08-27 21:00:00,11866160923_11866020161_0,11866160923,11866020161,0,secondary,2.3,28.05,0,33.8,38.0,0.111,low,947.5,open,
peak_hour,2026-08-27 18:30:00,3612549760_3612549773_0,3612549760,3612549773,0,secondary,44.7,146.61,9,15.9,38.0,0.5803,heavy,2338.1,open,
road_closure,2026-08-27 16:00:00,3618949580_3618948801_0,3618949580,3618948801,0,secondary,141.3,49.31,9,41.5,60.0,0.3082,moderate,2046.8,open,
normal,2026-08-27 14:00:00,7663063181_7096301287_0,7663063181,7096301287,0,primary,133.8,43.77,8,37.6,45.0,0.1641,low,1646.4,open,
normal,2026-08-27 14:00:00,4185053815_3618964867_0,4185053815,3618964867,0,secondary,24.2,42.78,1,31.6,38.0,0.1693,low,1350.3,open,
peak_hour,2026-08-27 18:30:00,2090103583_2090103311_0,2090103583,2090103311,0,trunk,71.6,106.66,10,33.3,60.0,0.4444,moderate,3555.5,open,
clearing,2026-08-27 21:00:00,12595528545_7732806151_0,12595528545,7732806151,0,primary,396.2,38.86,21,48.3,60.0,0.1943,low,1878.6,open,
clearing,2026-08-27 21:00:00,2225281879_308961988_0,2225281879,308961988,0,secondary,47.4,35.14,2,32.7,38.0,0.1391,low,1149.7,open,
heavy_congestion,2026-08-27 18:30:00,2492131676_3966006726_0,2492131676,3966006726,0,secondary,1882.4,159.75,407,14.0,38.0,0.6323,heavy,2231.9,open,
normal,2026-08-27 14:00:00,3977749533_2584868605_0,3977749533,2584868605,0,secondary,24.5,54.2,2,29.8,38.0,0.2145,low,1617.6,open,
sudden_congestion,2026-08-27 15:00:00,12231156119_13479097892_0,12231156119,13479097892,0,primary,232.3,37.82,12,48.7,60.0,0.1891,low,1839.9,open,
accident,2026-08-27 17:30:00,3392159962_13754225940_0,3392159962,13754225940,0,primary,24.3,167.55,6,9.7,60.0,0.8378,severe,1630.9,open,
heavy_congestion,2026-08-27 18:30:00,11179144148_3753055175_0,11179144148,3753055175,0,motorway,8144.1,98.37,1086,75.7,120.0,0.3689,moderate,7449.9,open,
heavy_congestion,2026-08-27 18:30:00,4003605897_4003605891_0,4003605897,4003605891,0,secondary,31.6,177.91,8,5.0,50.0,0.9266,severe,889.5,open,
accident,2026-08-27 17:30:00,11072641988_7712429905_0,11072641988,7712429905,0,secondary,4.8,185.34,1,10.1,38.0,0.7336,severe,1876.0,open,
heavy_congestion,2026-08-27 18:30:00,9570041321_1427646000_0,9570041321,1427646000,0,trunk,112.2,299.52,46,10.1,60.0,0.832,severe,3019.3,open,
sudden_congestion,2026-08-27 15:00:00,11900776268_2780888242_0,11900776268,2780888242,0,secondary,19.7,45.73,1,38.1,50.0,0.2382,low,1741.9,open,
clearing,2026-08-27 21:00:00,3204072402_3204072394_0,3204072402,3204072394,0,primary,159.6,37.5,8,48.7,60.0,0.1875,low,1828.2,open,
sudden_congestion,2026-08-27 15:00:00,9948797745_3949469245_0,9948797745,3949469245,0,secondary,358.9,28.07,14,30.6,40.0,0.2339,low,860.1,open,
multiple_congested,2026-08-27 18:00:00,11947140019_11947140018_0,11947140019,11947140018,0,trunk_link,14.4,303.81,6,9.2,35.0,0.7384,severe,2781.4,open,
accident,2026-08-27 17:30:00,7714258390_307038375_0,7714258390,307038375,0,secondary,36.3,186.74,9,9.9,38.0,0.7392,severe,1850.9,open,
accident,2026-08-27 17:30:00,12905482351_11460290540_0,12905482351,11460290540,0,secondary_link,6.5,207.56,2,11.0,28.0,0.6054,heavy,2293.4,open,
peak_hour,2026-08-27 18:30:00,11059208910_7697953830_0,11059208910,7697953830,0,secondary,60.2,227.41,19,5.0,38.0,0.9002,severe,1137.0,open,
accident,2026-08-27 17:30:00,3614580700_3614580451_0,3614580700,3614580451,0,primary,42.8,161.93,9,11.4,60.0,0.8097,severe,1849.4,open,
normal,2026-08-27 14:00:00,3614574747_3614575004_0,3614574747,3614575004,0,secondary,234.2,43.59,14,31.4,38.0,0.1725,low,1370.6,open,
road_closure,2026-08-27 16:00:00,3183961626_3215426733_0,3183961626,3215426733,0,primary,13.7,100.39,2,28.1,45.0,0.3765,moderate,2816.8,open,
multiple_congested,2026-08-27 18:00:00,11947096809_11947096808_0,11947096809,11947096808,0,primary_link,9.1,255.31,3,10.9,30.0,0.6383,heavy,2770.5,open,
accident,2026-08-27 17:30:00,4132164738_4132070283_0,4132164738,4132070283,0,secondary,87.4,140.63,17,16.8,38.0,0.5567,heavy,2369.2,open,
accident,2026-08-27 17:30:00,4203989131_3791315026_0,4203989131,3791315026,0,trunk,47.5,124.48,8,28.9,60.0,0.5187,heavy,3595.0,open,
clearing,2026-08-27 21:00:00,7577261126_3618956056_0,7577261126,3618956056,0,secondary,99.0,45.08,6,31.2,38.0,0.1784,low,1407.4,open,
peak_hour,2026-08-27 18:30:00,3614509022_3614508943_0,3614509022,3614508943,0,secondary,202.2,199.38,55,8.0,38.0,0.7892,severe,1597.1,open,
heavy_congestion,2026-08-27 18:30:00,12048735655_4194621056_0,12048735655,4194621056,0,secondary,83.9,240.0,27,5.0,38.0,0.95,severe,1200.0,open,
road_closure,2026-08-27 16:00:00,13999972840_13999972839_0,13999972840,13999972839,0,trunk_link,11.6,126.7,2,24.2,35.0,0.3079,moderate,3068.9,open,
multiple_congested,2026-08-27 18:00:00,2236282988_308783127_0,2236282988,308783127,0,primary,49.6,122.22,8,23.3,60.0,0.6111,heavy,2851.9,open,
peak_hour,2026-08-27 18:30:00,2782873772_2782873774_0,2782873772,2782873774,0,secondary,1066.6,133.04,192,15.4,50.0,0.6929,heavy,2042.7,open,
accident,2026-08-27 17:30:00,1557486523_3612561478_0,1557486523,3612561478,0,trunk,8.1,138.87,2,25.3,60.0,0.5786,heavy,3511.0,open,
clearing,2026-08-27 21:00:00,6150694604_12595273883_0,6150694604,12595273883,0,secondary,885.0,17.96,22,53.3,60.0,0.1122,low,956.6,open,
accident,2026-08-27 17:30:00,4180702326_3602398590_0,4180702326,3602398590,0,secondary,896.9,116.91,142,20.4,38.0,0.4628,moderate,2386.7,open,
peak_hour,2026-08-27 18:30:00,308779543_2847725851_0,308779543,2847725851,0,secondary,65.7,189.5,17,9.5,38.0,0.7501,severe,1799.5,open,
sudden_congestion,2026-08-27 15:00:00,2782802313_2782802309_0,2782802313,2782802309,0,secondary,20.3,64.2,2,28.3,38.0,0.2541,low,1819.6,open,
sudden_congestion,2026-08-27 15:00:00,1779056443_3154066605_0,1779056443,3154066605,0,primary,346.8,42.49,20,47.3,60.0,0.2125,low,2007.9,open,
accident,2026-08-27 17:30:00,6559475916_11817898428_0,6559475916,11817898428,0,trunk,30.8,206.84,9,25.5,60.0,0.5746,heavy,5280.0,open,
road_closure,2026-08-27 16:00:00,2284444451_2284444431_0,2284444451,2284444431,0,trunk,1215.4,51.53,85,47.1,60.0,0.2147,low,2428.0,open,
peak_hour,2026-08-27 18:30:00,11521352824_2249584945_0,11521352824,2249584945,0,secondary,48.4,87.25,6,27.3,60.0,0.5453,heavy,2380.3,open,
multiple_congested,2026-08-27 18:00:00,3612552835_2243962326_0,3612552835,2243962326,0,secondary,9.2,232.04,3,5.0,38.0,0.9185,severe,1160.2,open,
sudden_congestion,2026-08-27 15:00:00,11460275552_11460275553_0,11460275552,11460275553,0,secondary,4.0,39.24,0,45.3,60.0,0.2452,low,1776.9,open,
accident,2026-08-27 17:30:00,7579290903_7579467137_0,7579290903,7579467137,0,secondary,96.6,153.03,20,15.0,38.0,0.6057,heavy,2292.6,open,
multiple_congested,2026-08-27 18:00:00,7637594331_7637594323_0,7637594331,7637594323,0,secondary,43.7,162.42,10,13.6,38.0,0.6429,heavy,2203.9,open,
accident,2026-08-27 17:30:00,308532030_1321348393_0,308532030,1321348393,0,secondary,45.8,92.93,6,25.8,50.0,0.484,moderate,2397.5,open,
peak_hour,2026-08-27 18:30:00,13279199572_11219211130_0,13279199572,11219211130,0,secondary,298.3,223.07,90,5.0,38.0,0.883,severe,1115.4,open,
accident,2026-08-27 17:30:00,306609628_11066887142_0,306609628,11066887142,0,secondary,27.9,139.39,5,17.0,38.0,0.5517,heavy,2374.3,open,
clearing,2026-08-27 21:00:00,3666159979_2726468513_0,3666159979,2726468513,0,secondary,103.8,33.7,5,32.9,38.0,0.1334,low,1109.9,open,
peak_hour,2026-08-27 18:30:00,13058381321_1779040747_0,13058381321,1779040747,0,primary,255.2,149.29,52,15.2,60.0,0.7464,severe,2271.2,open,
heavy_congestion,2026-08-27 18:30:00,7712535669_10264220066_0,7712535669,10264220066,0,primary,99.3,171.02,23,8.7,60.0,0.8551,severe,1486.7,open,
peak_hour,2026-08-27 18:30:00,2249690016_672114039_0,2249690016,672114039,0,secondary,56.6,218.7,17,5.1,38.0,0.8657,severe,1116.1,open,
accident,2026-08-27 17:30:00,308531996_3612559042_0,308531996,3612559042,0,secondary,37.5,97.52,5,24.6,50.0,0.5079,heavy,2399.4,open,
peak_hour,2026-08-27 18:30:00,7715912344_7715912362_0,7715912344,7715912362,0,primary,22.8,158.34,5,12.5,60.0,0.7917,severe,1978.8,open,
accident,2026-08-27 17:30:00,1297368031_1297367246_0,1297368031,1297367246,0,secondary,11.4,188.84,3,9.6,38.0,0.7475,severe,1812.0,open,
normal,2026-08-27 14:00:00,2782802834_2782950160_0,2782802834,2782950160,0,secondary,24.6,36.8,1,32.5,38.0,0.1457,low,1194.8,open,
normal,2026-08-27 14:00:00,289916818_289917123_0,289916818,289917123,0,trunk,55.8,112.31,8,25.3,30.0,0.156,low,2843.7,open,
accident,2026-08-27 17:30:00,12948774633_12948774634_0,12948774633,12948774634,0,trunk_link,13.4,234.52,4,15.0,35.0,0.57,heavy,3529.4,open,
sudden_congestion,2026-08-27 15:00:00,7668957914_7668957917_0,7668957914,7668957917,0,secondary,32.0,53.9,2,29.9,38.0,0.2133,low,1611.1,open,
heavy_congestion,2026-08-27 18:30:00,353720832_354243063_0,353720832,354243063,0,secondary,153.9,119.19,25,15.3,60.0,0.7449,severe,1824.0,open,
heavy_congestion,2026-08-27 18:30:00,4189185765_2686451276_0,4189185765,2686451276,0,secondary,78.7,174.57,19,11.7,38.0,0.691,heavy,2049.7,open,
multiple_congested,2026-08-27 18:00:00,3931737591_6150915029_0,3931737591,6150915029,0,secondary,74.5,163.98,17,13.3,38.0,0.6491,heavy,2186.6,open,
multiple_congested,2026-08-27 18:00:00,11945008076_2434195511_1,11945008076,2434195511,1,secondary,39.8,195.29,11,8.6,38.0,0.773,severe,1684.4,open,
heavy_congestion,2026-08-27 18:30:00,12872717563_11542419649_0,12872717563,11542419649,0,primary,36.1,244.98,12,5.0,45.0,0.9187,severe,1224.9,open,
clearing,2026-08-27 21:00:00,2730859843_308576696_0,2730859843,308576696,0,secondary,66.4,46.62,4,31.0,38.0,0.1846,low,1444.7,open,
accident,2026-08-27 17:30:00,306598208_306598210_0,306598208,306598210,0,trunk,31.7,123.79,5,29.1,60.0,0.5158,heavy,3596.4,open,
road_closure,2026-08-27 16:00:00,2222733719_971318174_0,2222733719,971318174,0,secondary,25.9,49.46,2,37.1,50.0,0.2576,low,1835.9,open,
accident,2026-08-27 17:30:00,3109573421_2228597128_0,3109573421,2228597128,0,primary,197.1,101.12,27,29.7,60.0,0.5056,heavy,2999.6,open,
road_closure,2026-08-27 16:00:00,7672470229_7672470211_0,7672470229,7672470211,0,secondary,115.1,64.36,10,28.3,38.0,0.2547,low,1822.6,open,
sudden_congestion,2026-08-27 15:00:00,4189438485_7637619123_0,4189438485,7637619123,0,secondary,7.1,45.1,0,31.2,38.0,0.1785,low,1408.0,open,
heavy_congestion,2026-08-27 18:30:00,3186227085_3186227086_0,3186227085,3186227086,0,trunk,52.9,209.28,15,7.7,60.0,0.872,severe,1607.4,open,
accident,2026-08-27 17:30:00,3598319021_7103859239_0,3598319021,7103859239,0,primary,29.1,128.35,5,21.5,60.0,0.6417,heavy,2758.9,open,
heavy_congestion,2026-08-27 18:30:00,10688638950_10688638951_0,10688638950,10688638951,0,primary,9.0,253.33,3,5.0,45.0,0.95,severe,1266.7,open,
road_closure,2026-08-27 16:00:00,4193299791_4193299784_0,4193299791,4193299784,0,secondary,93.9,105.36,13,22.2,38.0,0.4171,moderate,2334.0,open,
multiple_congested,2026-08-27 18:00:00,2478095314_306630442_0,2478095314,306630442,0,primary,80.3,204.46,22,10.5,45.0,0.7667,severe,2146.3,open,
peak_hour,2026-08-27 18:30:00,2852572121_2852572212_0,2852572121,2852572212,0,secondary,115.6,208.77,33,6.6,38.0,0.8264,severe,1377.2,open,
accident,2026-08-27 17:30:00,1657351621_2852273760_0,1657351621,2852273760,0,secondary,37.4,194.25,10,8.8,38.0,0.7689,severe,1705.9,open,
normal,2026-08-27 14:00:00,306605287_2243962341_0,306605287,2243962341,0,secondary,80.3,53.78,6,29.9,38.0,0.2129,low,1608.6,open,
peak_hour,2026-08-27 18:30:00,4269634327_1747117857_0,4269634327,1747117857,0,secondary,14.8,206.28,4,7.0,38.0,0.8165,severe,1438.3,open,
accident,2026-08-27 17:30:00,350467752_12084543488_0,350467752,12084543488,0,secondary_link,26.0,189.88,7,12.5,28.0,0.5538,heavy,2372.2,open,
sudden_congestion,2026-08-27 15:00:00,2714061423_5230197441_0,2714061423,5230197441,0,secondary,41.6,54.48,3,29.8,38.0,0.2156,low,1623.7,open,
clearing,2026-08-27 21:00:00,7682659574_7682659577_0,7682659574,7682659577,0,secondary,100.1,17.5,2,53.4,60.0,0.1094,low,935.2,open,
normal,2026-08-27 14:00:00,2231826605_1438257727_0,2231826605,1438257727,0,secondary,86.5,63.03,7,28.5,38.0,0.2495,low,1797.6,open,
heavy_congestion,2026-08-27 18:30:00,2795965695_2795965692_0,2795965695,2795965692,0,primary,76.9,190.0,20,5.0,60.0,0.95,severe,950.0,open,
heavy_congestion,2026-08-27 18:30:00,306593140_2854813902_0,306593140,2854813902,0,trunk,113.4,153.73,24,21.6,60.0,0.6405,heavy,3315.6,open,
sudden_congestion,2026-08-27 15:00:00,571174350_6152267234_0,571174350,6152267234,0,secondary,265.1,61.07,22,28.8,38.0,0.2417,low,1759.6,open,
heavy_congestion,2026-08-27 18:30:00,2177264474_7692056729_0,2177264474,7692056729,0,trunk,67.2,206.44,19,25.6,60.0,0.5734,heavy,5283.5,open,
heavy_congestion,2026-08-27 18:30:00,289917123_2177311125_0,289917123,2177311125,0,trunk,10.8,493.32,7,9.4,30.0,0.6852,heavy,4659.4,open,
sudden_congestion,2026-08-27 15:00:00,2780888455_571350225_0,2780888455,571350225,0,primary,739.3,58.3,58,42.5,60.0,0.2915,low,2478.3,open,
heavy_congestion,2026-08-27 18:30:00,289658045_11539848643_0,289658045,11539848643,0,primary,14.6,190.0,4,5.0,60.0,0.95,severe,950.0,open,
heavy_congestion,2026-08-27 18:30:00,3153719421_6526005144_0,3153719421,6526005144,0,secondary_link,3.6,302.19,1,5.0,28.0,0.8814,severe,1511.0,open,
road_closure,2026-08-27 16:00:00,11527398897_11527398893_0,11527398897,11527398893,0,secondary,107.4,74.39,11,26.8,38.0,0.2945,low,1994.4,open,
normal,2026-08-27 14:00:00,2787009548_4208851793_0,2787009548,4208851793,0,secondary,21.8,59.15,2,29.1,38.0,0.2341,low,1721.5,open,
peak_hour,2026-08-27 18:30:00,13304436276_1779042079_0,13304436276,1779042079,0,primary_link,23.8,340.86,11,5.0,30.0,0.8522,severe,1704.3,open,
peak_hour,2026-08-27 18:30:00,1866900725_4208768517_0,1866900725,4208768517,0,secondary,2.0,226.35,1,5.0,38.0,0.896,severe,1131.8,open,
peak_hour,2026-08-27 18:30:00,3602413226_11806454873_0,3602413226,11806454873,0,primary,42.2,166.91,10,9.9,60.0,0.8346,severe,1656.9,open,
road_closure,2026-08-27 16:00:00,1317224869_3612564951_0,1317224869,3612564951,0,primary,45.2,81.71,5,33.0,50.0,0.3404,moderate,2694.5,open,
normal,2026-08-27 14:00:00,7536473838_6590719990_0,7536473838,6590719990,0,secondary,37.9,55.98,3,29.6,38.0,0.2216,low,1656.0,open,
accident,2026-08-27 17:30:00,4180257595_3145250159_0,4180257595,3145250159,0,secondary,101.1,72.6,10,32.8,60.0,0.4537,moderate,2379.5,open,
accident,2026-08-27 17:30:00,308975703_2240855158_0,308975703,2240855158,0,primary,32.2,179.69,8,14.7,45.0,0.6739,heavy,2637.3,open,
heavy_congestion,2026-08-27 18:30:00,10081115168_13339829077_0,10081115168,13339829077,0,secondary,47.7,232.33,15,5.0,38.0,0.9197,severe,1161.7,open,
accident,2026-08-27 17:30:00,3166227197_6297948159_0,3166227197,6297948159,0,secondary,12.5,198.67,3,8.1,38.0,0.7864,severe,1612.6,open,
peak_hour,2026-08-27 18:30:00,13351249803_1310990211_0,13351249803,1310990211,0,primary,30.7,279.03,12,5.0,60.0,0.9301,severe,1395.1,open,
normal,2026-08-27 14:00:00,7682224082_3943307544_0,7682224082,3943307544,0,primary,133.7,39.52,7,48.1,60.0,0.1976,low,1902.8,open,
clearing,2026-08-27 21:00:00,320242098_1235830544_0,320242098,1235830544,0,primary,37.7,52.05,3,36.2,45.0,0.1952,low,1885.1,open,
multiple_congested,2026-08-27 18:00:00,2090103613_3602479311_0,2090103613,3602479311,0,trunk_link,54.5,335.11,25,6.5,35.0,0.8145,severe,2175.6,open,
clearing,2026-08-27 21:00:00,4182661160_4182661161_0,4182661160,4182661161,0,secondary,37.4,32.05,2,33.2,38.0,0.1268,low,1063.3,open,
normal,2026-08-27 14:00:00,3939122683_13279127299_0,3939122683,13279127299,0,secondary,303.6,53.59,22,29.9,38.0,0.2121,low,1604.5,open,
multiple_congested,2026-08-27 18:00:00,2780888235_2780888239_0,2780888235,2780888239,0,secondary,47.9,148.39,10,5.0,60.0,0.9274,severe,741.9,open,
accident,2026-08-27 17:30:00,7687995398_6150844845_0,7687995398,6150844845,0,trunk,144.4,97.76,19,35.6,60.0,0.4073,moderate,3476.3,open,
road_closure,2026-08-27 16:00:00,3614574108_4193188411_0,3614574108,4193188411,0,secondary,136.1,71.31,13,27.3,38.0,0.2823,low,1944.9,open,
accident,2026-08-27 17:30:00,4130317920_5119534072_0,4130317920,5119534072,0,secondary,26.0,91.92,3,26.1,50.0,0.4787,moderate,2395.7,open,
normal,2026-08-27 14:00:00,2090103613_3602479311_0,2090103613,3602479311,0,trunk_link,54.5,90.73,7,27.3,35.0,0.2205,low,2475.2,open,
heavy_congestion,2026-08-27 18:30:00,1311326811_4196503478_0,1311326811,4196503478,0,secondary,13.5,114.0,2,5.0,40.0,0.95,severe,570.0,open,
peak_hour,2026-08-27 18:30:00,3614573801_2402415830_0,3614573801,2402415830,0,secondary,45.8,208.74,13,6.6,38.0,0.8263,severe,1378.1,open,
road_closure,2026-08-27 16:00:00,1314787671_309713864_0,1314787671,309713864,0,secondary,62.9,43.7,4,43.6,60.0,0.2731,low,1906.0,open,
normal,2026-08-27 14:00:00,3184095125_11530360285_0,3184095125,11530360285,0,primary,137.1,76.48,14,32.1,45.0,0.2868,low,2454.6,open,
heavy_congestion,2026-08-27 18:30:00,3602299965_356328018_0,3602299965,356328018,0,primary,65.2,147.21,13,15.8,60.0,0.7361,severe,2331.3,open,
peak_hour,2026-08-27 18:30:00,4335033428_2417934229_0,4335033428,2417934229,0,secondary,26.9,212.37,8,6.1,38.0,0.8406,severe,1286.0,open,
multiple_congested,2026-08-27 18:00:00,7676492873_3550345355_0,7676492873,3550345355,0,secondary,35.3,220.8,11,5.0,38.0,0.874,severe,1104.0,open,
peak_hour,2026-08-27 18:30:00,352759370_2403894466_0,352759370,2403894466,0,secondary,38.9,171.14,9,12.3,38.0,0.6774,heavy,2097.8,open,
multiple_congested,2026-08-27 18:00:00,11947065774_11947056961_0,11947065774,11947056961,0,secondary,22.4,165.32,5,13.1,38.0,0.6544,heavy,2171.1,open,
multiple_congested,2026-08-27 18:00:00,728954717_308779467_0,728954717,308779467,0,secondary,88.7,116.99,14,19.5,50.0,0.6093,heavy,2285.3,open,
normal,2026-08-27 14:00:00,5430775787_1299846663_0,5430775787,1299846663,0,primary,18.2,99.15,2,45.1,60.0,0.2479,low,4474.3,open,
clearing,2026-08-27 21:00:00,11527773040_11527773042_0,11527773040,11527773042,0,primary,53.5,37.2,3,38.7,45.0,0.1395,low,1440.5,open,
sudden_congestion,2026-08-27 15:00:00,11828158695_3164268351_0,11828158695,3164268351,0,trunk_link,32.8,69.73,3,29.1,35.0,0.1695,low,2027.0,open,
accident,2026-08-27 17:30:00,6390395975_6390395976_0,6390395975,6390395976,0,primary,32.5,136.51,6,19.0,60.0,0.6826,heavy,2600.1,open,
normal,2026-08-27 14:00:00,1779485067_9682921061_0,1779485067,9682921061,0,primary,65.9,76.32,7,32.1,45.0,0.2862,low,2451.4,open,
accident,2026-08-27 17:30:00,306612766_307051195_0,306612766,307051195,0,secondary,55.0,164.63,12,13.2,38.0,0.6516,heavy,2179.2,open,
peak_hour,2026-08-27 18:30:00,7690525273_11037082485_0,7690525273,11037082485,0,secondary,57.8,116.98,9,16.1,60.0,0.7311,severe,1887.2,open,
